Time,NodeID,Genome,VectorPopulation,STATE_INFECTIOUS,STATE_INFECTED,STATE_ADULT,STATE_IMMATURE,STATE_LARVA,STATE_EGG,AvgOocystDurationDays,AvgNumSporozoitesPerVector,NumVectorsWithSporozoites_AA,NumVectorsWithSporozoites_GG,NumVectorsWithSporozoites_Other
77,340461476,X-a1:X-a2,3116,0,0,3116,2256,23083,73850,0,0,0,0,0
77,340461476,X-a2:X-a1,3142,0,0,3142,2154,23484,72750,0,0,0,0,0
77,340461476,X-a2:X-a2,3155,0,0,3155,2125,23463,72800,0,0,0,0,0
78,340461476,X-a1:X-a1,3217,0,0,3217,2264,23654,72925,0,0,0,0,0
78,340461476,X-a1:X-a2,3171,0,0,3171,2224,23053,68975,0,0,0,0,0
78,340461476,X-a2:X-a1,3182,0,0,3182,2165,23402,75175,0,0,0,0,0
78,340461476,X-a2:X-a2,3116,0,0,3116,2167,23419,72525,0,0,0,0,0
79,340461476,X-a1:X-a1,3233,0,0,3233,2257,23749,73925,0,0,0,0,0
79,340461476,X-a1:X-a2,3208,0,0,3208,2201,22960,73125,0,0,0,0,0
79,340461476,X-a2:X-a1,3151,0,0,3151,2201,23489,73125,0,0,0,0,0
79,340461476,X-a2:X-a2,3109,0,0,3109,2277,23433,74925,0,0,0,0,0
80,340461476,X-a1:X-a1,3240,0,0,3240,2227,23774,78700,0,0,0,0,0
80,340461476,X-a1:X-a2,3207,0,0,3207,2217,22907,76250,0,0,0,0,0
80,340461476,X-a2:X-a1,3179,0,0,3179,2178,23536,75600,0,0,0,0,0
80,340461476,X-a2:X-a2,3132,0,0,3132,2262,23479,76750,0,0,0,0,0
81,340461476,X-a1:X-a1,3288,0,0,3288,2207,23960,76575,0,0,0,0,0
81,340461476,X-a1:X-a2,3249,0,0,3249,2160,22919,76725,0,0,0,0,0
81,340461476,X-a2:X-a1,3148,0,0,3148,2266,23448,74025,0,0,0,0,0
81,340461476,X-a2:X-a2,3153,0,0,3153,2196,23550,74975,0,0,0,0,0
82,340461476,X-a1:X-a1,3317,0,0,3317,2181,23977,74225,0,0,0,0,0
82,340461476,X-a1:X-a2,3234,0,0,3234,2170,23091,74125,0,0,0,0,0
82,340461476,X-a2:X-a1,3244,0,0,3244,2282,23301,72675,0,0,0,0,0
82,340461476,X-a2:X-a2,3153,0,0,3153,2159,23504,74475,0,0,0,0,0
83,340461476,X-a1:X-a1,3337,0,0,3337,2203,24064,77000,0,0,0,0,0
83,340461476,X-a1:X-a2,3217,0,0,3217,2190,23111,75850,0,0,0,0,0
83,340461476,X-a2:X-a1,3276,0,0,3276,2280,23339,73950,0,0,0,0,0
83,340461476,X-a2:X-a2,3177,0,0,3177,2105,23714,75200,0,0,0,0,0
84,340461476,X-a1:X-a1,3324,0,0,3324,2279,24012,78875,0,0,0,0,0
84,340461476,X-a1:X-a2,3195,0,0,3195,2263,23016,76125,0,0,0,0,0
84,340461476,X-a2:X-a1,3258,0,0,3258,2286,23351,75125,0,0,0,0,0
84,340461476,X-a2:X-a2,3154,0,0,3154,2088,23662,75375,0,0,0,0,0
85,340461476,X-a1:X-a1,3363,0,0,3363,2210,24115,78600,0,0,0,0,0
85,340461476,X-a1:X-a2,3202,0,0,3202,2253,23149,77950,0,0,0,0,0
85,340461476,X-a2:X-a1,3319,0,0,3319,2254,23354,74050,0,0,0,0,0
85,340461476,X-a2:X-a2,3150,0,0,3150,2174,23657,73800,0,0,0,0,0
86,340461476,X-a1:X-a1,3348,0,0,3348,2194,24284,79125,0,0,0,0,0
86,340461476,X-a1:X-a2,3209,0,0,3209,2278,23290,76175,0,0,0,0,0
86,340461476,X-a2:X-a1,3312,0,0,3312,2241,23182,75575,0,0,0,0,0
86,340461476,X-a2:X-a2,3169,0,0,3169,2164,23739,76225,0,0,0,0,0
87,340461476,X-a1:X-a1,3351,0,0,3351,2255,24235,80675,0,0,0,0,0
87,340461476,X-a1:X-a2,3240,0,0,3240,2276,23225,76425,0,0,0,0,0
87,340461476,X-a2:X-a1,3328,0,0,3328,2248,23208,77375,0,0,0,0,0
87,340461476,X-a2:X-a2,3158,0,0,3158,2207,23693,76325,0,0,0,0,0
88,340461476,X-a1:X-a1,3348,0,0,3348,2178,24458,74150,0,0,0,0,0
88,340461476,X-a1:X-a2,3239,0,0,3239,2189,23169,72650,0,0,0,0,0
88,340461476,X-a2:X-a1,3315,0,0,3315,2270,23217,72600,0,0,0,0,0
88,340461476,X-a2:X-a2,3150,0,0,3150,2258,23605,71300,0,0,0,0,0
89,340461476,X-a1:X-a1,3339,0,0,3339,2199,24554,83900,0,0,0,0,0
89,340461476,X-a1:X-a2,3252,0,0,3252,2201,23261,79450,0,0,0,0,0
89,340461476,X-a2:X-a1,3342,0,0,3342,2195,23331,75350,0,0,0,0,0
89,340461476,X-a2:X-a2,3190,0,0,3190,2234,23548,77200,0,0,0,0,0
90,340461476,X-a1:X-a1,3321,0,0,3321,2270,24588,79575,0,0,0,0,0
90,340461476,X-a1:X-a2,3334,0,0,3334,2172,23337,76775,0,0,0,0,0
90,340461476,X-a2:X-a1,3354,0,0,3354,2149,23117,75725,0,0,0,0,0
90,340461476,X-a2:X-a2,3209,0,0,3209,2228,23469,77425,0,0,0,0,0
91,340461476,X-a1:X-a1,3359,0,0,3359,2236,24679,74350,0,0,0,0,0
91,340461476,X-a1:X-a2,3355,0,0,3355,2147,23368,75900,0,0,0,0,0
91,340461476,X-a2:X-a1,3357,0,0,3357,2134,23100,76400,0,0,0,0,0
91,340461476,X-a2:X-a2,3260,0,0,3260,2276,23355,74850,0,0,0,0,0
92,340461476,X-a1:X-a1,3342,0,0,3342,2279,24575,84600,0,0,0,0,0
92,340461476,X-a1:X-a2,3317,0,0,3317,2143,23484,82800,0,0,0,0,0
92,340461476,X-a2:X-a1,3346,0,0,3346,2134,23393,78200,0,0,0,0,0
92,340461476,X-a2:X-a2,3291,0,0,3291,2284,23305,78700,0,0,0,0,0
93,340461476,X-a1:X-a1,3359,0,0,3359,2279,24498,75650,0,0,0,0,0
93,340461476,X-a1:X-a2,3325,0,0,3325,2118,23668,77200,0,0,0,0,0
93,340461476,X-a2:X-a1,3275,0,0,3275,2104,23282,76750,0,0,0,0,0
93,340461476,X-a2:X-a2,3298,0,0,3298,2276,23154,79500,0,0,0,0,0
94,340461476,X-a1:X-a1,3382,0,0,3382,2262,24399,77475,0,0,0,0,0
94,340461476,X-a1:X-a2,3338,0,0,3338,2080,23732,76625,0,0,0,0,0
94,340461476,X-a2:X-a1,3259,0,0,3259,2195,23246,79125,0,0,0,0,0
94,340461476,X-a2:X-a2,3268,0,0,3268,2288,23323,76275,0,0,0,0,0
95,340461476,X-a1:X-a1,3376,0,0,3376,2290,24276,84000,0,0,0,0,0
95,340461476,X-a1:X-a2,3334,0,0,3334,2104,23753,82750,0,0,0,0,0
95,340461476,X-a2:X-a1,3247,0,0,3247,2202,23336,80050,0,0,0,0,0
95,340461476,X-a2:X-a2,3339,0,0,3339,2250,23344,77400,0,0,0,0,0
96,340461476,X-a1:X-a1,3390,0,0,3390,2354,24364,76025,0,0,0,0,0
96,340461476,X-a1:X-a2,3371,0,0,3371,2103,23805,75125,0,0,0,0,0
96,340461476,X-a2:X-a1,3237,0,0,3237,2218,23366,75775,0,0,0,0,0
96,340461476,X-a2:X-a2,3387,0,0,3387,2219,23435,79475,0,0,0,0,0
97,340461476,X-a1:X-a1,3416,0,0,3416,2380,24209,79050,0,0,0,0,0
97,340461476,X-a1:X-a2,3295,0,0,3295,2161,23617,78850,0,0,0,0,0
97,340461476,X-a2:X-a1,3236,0,0,3236,2203,23356,80600,0,0,0,0,0
97,340461476,X-a2:X-a2,3432,0,0,3432,2214,23577,77400,0,0,0,0,0
98,340461476,X-a1:X-a1,3375,0,0,3375,2411,24015,85100,0,0,0,0,0
98,340461476,X-a1:X-a2,3271,0,0,3271,2213,23734,83950,0,0,0,0,0
98,340461476,X-a2:X-a1,3301,0,0,3301,2162,23471,79350,0,0,0,0,0
98,340461476,X-a2:X-a2,3391,0,0,3391,2230,23531,78100,0,0,0,0,0
99,340461476,X-a1:X-a1,3393,0,0,3393,2347,24278,77575,0,0,0,0,0
99,340461476,X-a1:X-a2,3306,0,0,3306,2220,23640,76125,0,0,0,0,0
99,340461476,X-a2:X-a1,3329,0,0,3329,2158,23480,80875,0,0,0,0,0
99,340461476,X-a2:X-a2,3394,0,0,3394,2194,23459,81725,0,0,0,0,0
100,340461476,X-a1:X-a1,3450,0,0,3450,2307,24150,76000,0,0,0,0,0
100,340461476,X-a1:X-a2,3317,0,0,3317,2235,23602,78900,0,0,0,0,0
100,340461476,X-a2:X-a1,3288,0,0,3288,2200,23495,77700,0,0,0,0,0
100,340461476,X-a2:X-a2,3392,0,0,3392,2231,23552,80200,0,0,0,0,0
101,340461476,X-a1:X-a1,3505,0,0,3505,2264,23929,84675,0,0,0,0,0
101,340461476,X-a1:X-a2,3283,0,0,3283,2244,23603,81075,0,0,0,0,0
101,340461476,X-a2:X-a1,3236,0,0,3236,2259,23469,80625,0,0,0,0,0
101,340461476,X-a2:X-a2,3362,0,0,3362,2196,23692,78225,0,0,0,0,0
102,340461476,X-a1:X-a1,3520,0,0,3520,2275,24059,77475,0,0,0,0,0
102,340461476,X-a1:X-a2,3265,0,0,3265,2205,23710,78875,0,0,0,0,0
102,340461476,X-a2:X-a1,3297,0,0,3297,2239,23507,78225,0,0,0,0,0
102,340461476,X-a2:X-a2,3357,0,0,3357,2195,23507,82425,0,0,0,0,0
103,340461476,X-a1:X-a1,3492,0,0,3492,2353,23930,76875,0,0,0,0,0
103,340461476,X-a1:X-a2,3268,0,0,3268,2205,23711,79275,0,0,0,0,0
103,340461476,X-a2:X-a1,3258,0,0,3258,2278,23478,77075,0,0,0,0,0
103,340461476,X-a2:X-a2,3350,0,0,3350,2236,23685,77975,0,0,0,0,0
104,340461476,X-a1:X-a1,3462,0,0,3462,2342,23838,82925,0,0,0,0,0
104,340461476,X-a1:X-a2,3262,0,0,3262,2230,23761,81375,0,0,0,0,0
104,340461476,X-a2:X-a1,3300,0,0,3300,2309,23472,78525,0,0,0,0,0
104,340461476,X-a2:X-a2,3376,0,0,3376,2199,23750,77875,0,0,0,0,0
105,340461476,X-a1:X-a1,3476,0,0,3476,2361,23882,80975,0,0,0,0,0
105,340461476,X-a1:X-a2,3236,0,0,3236,2283,23750,80425,0,0,0,0,0
105,340461476,X-a2:X-a1,3322,0,0,3322,2230,23539,77625,0,0,0,0,0
105,340461476,X-a2:X-a2,3336,0,0,3336,2195,23624,80175,0,0,0,0,0
106,340461476,X-a1:X-a1,3479,0,0,3479,2382,23861,77650,0,0,0,0,0
106,340461476,X-a1:X-a2,3251,0,0,3251,2298,23771,80800,0,0,0,0,0
106,340461476,X-a2:X-a1,3355,0,0,3355,2198,23440,80700,0,0,0,0,0
106,340461476,X-a2:X-a2,3374,0,0,3374,2212,23598,80350,0,0,0,0,0
107,340461476,X-a1:X-a1,3526,0,0,3526,2314,23775,80425,0,0,0,0,0
107,340461476,X-a1:X-a2,3314,0,0,3314,2295,23737,79175,0,0,0,0,0
107,340461476,X-a2:X-a1,3345,0,0,3345,2278,23549,76175,0,0,0,0,0
107,340461476,X-a2:X-a2,3383,0,0,3383,2228,23680,78325,0,0,0,0,0
108,340461476,X-a1:X-a1,3522,0,0,3522,2290,23737,81675,0,0,0,0,0
108,340461476,X-a1:X-a2,3330,0,0,3330,2326,23690,81375,0,0,0,0,0
108,340461476,X-a2:X-a1,3398,0,0,3398,2187,23554,78125,0,0,0,0,0
108,340461476,X-a2:X-a2,3348,0,0,3348,2224,23783,81025,0,0,0,0,0
109,340461476,X-a1:X-a1,3557,0,0,3557,2281,23783,80625,0,0,0,0,0
109,340461476,X-a1:X-a2,3354,0,0,3354,2277,23701,80425,0,0,0,0,0
109,340461476,X-a2:X-a1,3371,0,0,3371,2219,23509,79825,0,0,0,0,0
109,340461476,X-a2:X-a2,3311,0,0,3311,2255,23889,79525,0,0,0,0,0
110,340461476,X-a1:X-a1,3570,0,0,3570,2224,23773,81325,0,0,0,0,0
110,340461476,X-a1:X-a2,3374,0,0,3374,2277,23800,80775,0,0,0,0,0
110,340461476,X-a2:X-a1,3362,0,0,3362,2258,23463,76425,0,0,0,0,0
110,340461476,X-a2:X-a2,3319,0,0,3319,2215,23823,79375,0,0,0,0,0
111,340461476,X-a1:X-a1,3510,0,0,3510,2218,23834,83700,0,0,0,0,0
111,340461476,X-a1:X-a2,3410,0,0,3410,2234,23952,80250,0,0,0,0,0
111,340461476,X-a2:X-a1,3426,0,0,3426,2201,23499,79600,0,0,0,0,0
111,340461476,X-a2:X-a2,3331,0,0,3331,2215,23873,80550,0,0,0,0,0
112,340461476,X-a1:X-a1,3545,0,0,3545,2185,23853,83625,0,0,0,0,0
112,340461476,X-a1:X-a2,3430,0,0,3430,2147,23978,83375,0,0,0,0,0
112,340461476,X-a2:X-a1,3371,0,0,3371,2256,23521,80425,0,0,0,0,0
112,340461476,X-a2:X-a2,3352,0,0,3352,2269,23644,79975,0,0,0,0,0
113,340461476,X-a1:X-a1,3497,0,0,3497,2160,23902,81450,0,0,0,0,0
113,340461476,X-a1:X-a2,3416,0,0,3416,2151,23981,81000,0,0,0,0,0
113,340461476,X-a2:X-a1,3375,0,0,3375,2291,23444,76900,0,0,0,0,0
113,340461476,X-a2:X-a2,3382,0,0,3382,2262,23580,78950,0,0,0,0,0
114,340461476,X-a1:X-a1,3467,0,0,3467,2231,23961,81275,0,0,0,0,0
114,340461476,X-a1:X-a2,3404,0,0,3404,2157,23955,78025,0,0,0,0,0
114,340461476,X-a2:X-a1,3374,0,0,3374,2273,23358,80375,0,0,0,0,0
114,340461476,X-a2:X-a2,3350,0,0,3350,2286,23672,79725,0,0,0,0,0
115,340461476,X-a1:X-a1,3480,0,0,3480,2205,24131,85000,0,0,0,0,0
115,340461476,X-a1:X-a2,3358,0,0,3358,2152,23896,82800,0,0,0,0,0
115,340461476,X-a2:X-a1,3372,0,0,3372,2259,23442,83300,0,0,0,0,0
115,340461476,X-a2:X-a2,3336,0,0,3336,2259,23748,81700,0,0,0,0,0
116,340461476,X-a1:X-a1,3482,0,0,3482,2183,24183,82900,0,0,0,0,0
116,340461476,X-a1:X-a2,3329,0,0,3329,2217,23792,82800,0,0,0,0,0
116,340461476,X-a2:X-a1,3374,0,0,3374,2237,23511,77700,0,0,0,0,0
116,340461476,X-a2:X-a2,3347,0,0,3347,2292,23577,76800,0,0,0,0,0
117,340461476,X-a1:X-a1,3471,0,0,3471,2257,24389,80625,0,0,0,0,0
117,340461476,X-a1:X-a2,3328,0,0,3328,2227,23928,76175,0,0,0,0,0
117,340461476,X-a2:X-a1,3423,0,0,3423,2242,23508,77875,0,0,0,0,0
117,340461476,X-a2:X-a2,3360,0,0,3360,2219,23526,77725,0,0,0,0,0
118,340461476,X-a1:X-a1,3502,0,0,3502,2222,24369,83850,0,0,0,0,0
118,340461476,X-a1:X-a2,3323,0,0,3323,2270,23759,80700,0,0,0,0,0
118,340461476,X-a2:X-a1,3389,0,0,3389,2219,23509,82500,0,0,0,0,0
118,340461476,X-a2:X-a2,3347,0,0,3347,2306,23438,78550,0,0,0,0,0
119,340461476,X-a1:X-a1,3455,0,0,3455,2279,24468,83425,0,0,0,0,0
119,340461476,X-a1:X-a2,3298,0,0,3298,2321,23758,83425,0,0,0,0,0
119,340461476,X-a2:X-a1,3404,0,0,3404,2201,23664,81225,0,0,0,0,0
119,340461476,X-a2:X-a2,3365,0,0,3365,2293,23365,77725,0,0,0,0,0
120,340461476,X-a1:X-a1,3427,0,0,3427,2333,24372,79775,0,0,0,0,0
120,340461476,X-a1:X-a2,3341,0,0,3341,2260,23772,76975,0,0,0,0,0
120,340461476,X-a2:X-a1,3376,0,0,3376,2259,23608,78925,0,0,0,0,0
120,340461476,X-a2:X-a2,3391,0,0,3391,2238,23359,77425,0,0,0,0,0
121,340461476,X-a1:X-a1,3480,0,0,3480,2307,24282,83175,0,0,0,0,0
121,340461476,X-a1:X-a2,3377,0,0,3377,2285,23743,82475,0,0,0,0,0
121,340461476,X-a2:X-a1,3377,0,0,3377,2253,23780,83375,0,0,0,0,0
121,340461476,X-a2:X-a2,3391,0,0,3391,2263,23409,80875,0,0,0,0,0
122,340461476,X-a1:X-a1,3507,0,0,3507,2196,24422,84750,0,0,0,0,0
122,340461476,X-a1:X-a2,3397,0,0,3397,2220,23973,84100,0,0,0,0,0
122,340461476,X-a2:X-a1,3367,0,0,3367,2304,23836,81050,0,0,0,0,0
122,340461476,X-a2:X-a2,3462,0,0,3462,2135,23525,79000,0,0,0,0,0
123,340461476,X-a1:X-a1,3473,0,0,3473,2195,24460,80575,0,0,0,0,0
123,340461476,X-a1:X-a2,3383,0,0,3383,2247,24091,73175,0,0,0,0,0
123,340461476,X-a2:X-a1,3378,0,0,3378,2254,23693,80625,0,0,0,0,0
123,340461476,X-a2:X-a2,3442,0,0,3442,2151,23421,76425,0,0,0,0,0
124,340461476,X-a1:X-a1,3474,0,0,3474,2241,24480,82225,0,0,0,0,0
124,340461476,X-a1:X-a2,3382,0,0,3382,2273,23961,79325,0,0,0,0,0
124,340461476,X-a2:X-a1,3358,0,0,3358,2266,23990,85025,0,0,0,0,0
124,340461476,X-a2:X-a2,3419,0,0,3419,2206,23405,80225,0,0,0,0,0
125,340461476,X-a1:X-a1,3480,0,0,3480,2269,24567,83800,0,0,0,0,0
125,340461476,X-a1:X-a2,3446,0,0,3446,2323,23829,85650,0,0,0,0,0
125,340461476,X-a2:X-a1,3407,0,0,3407,2217,24124,81150,0,0,0,0,0
125,340461476,X-a2:X-a2,3370,0,0,3370,2216,23470,77500,0,0,0,0,0
126,340461476,X-a1:X-a1,3440,0,0,3440,2312,24623,82025,0,0,0,0,0
126,340461476,X-a1:X-a2,3429,0,0,3429,2378,23885,76925,0,0,0,0,0
126,340461476,X-a2:X-a1,3427,0,0,3427,2166,24008,83825,0,0,0,0,0
126,340461476,X-a2:X-a2,3304,0,0,3304,2252,23394,78925,0,0,0,0,0
127,340461476,X-a1:X-a1,3422,0,3,3419,2290,24619,83100,0,0,0,0,0
127,340461476,X-a1:X-a2,3387,0,0,3387,2375,23830,79250,0,0,0,0,0
127,340461476,X-a2:X-a1,3416,0,5,3411,2168,24263,84450,0,0,0,0,0
127,340461476,X-a2:X-a2,3289,0,4,3285,2227,23401,80000,0,0,0,0,0
128,340461476,X-a1:X-a1,3460,0,10,3450,2300,24484,83125,0,0,0,0,0
128,340461476,X-a1:X-a2,3418,0,6,3412,2342,23735,82425,0,0,0,0,0
128,340461476,X-a2:X-a1,3415,0,11,3404,2187,24243,79825,0,0,0,0,0
128,340461476,X-a2:X-a2,3325,0,14,3311,2240,23402,76225,0,0,0,0,0
129,340461476,X-a1:X-a1,3471,0,24,3447,2331,24531,81900,0,0,0,0,0
129,340461476,X-a1:X-a2,3460,0,24,3436,2347,23743,80850,0,0,0,0,0
129,340461476,X-a2:X-a1,3394,0,27,3367,2206,24177,80650,0,0,0,0,0
129,340461476,X-a2:X-a2,3369,0,30,3339,2226,23344,79700,0,0,0,0,0
130,340461476,X-a1:X-a1,3458,0,40,3418,2337,24549,83050,0,0,0,0,0
130,340461476,X-a1:X-a2,3491,0,40,3451,2252,23735,78550,0,0,0,0,0
130,340461476,X-a2:X-a1,3358,0,45,3313,2230,24119,83400,0,0,0,0,0
130,340461476,X-a2:X-a2,3372,0,40,3332,2243,23328,78300,0,0,0,0,0
131,340461476,X-a1:X-a1,3446,0,69,3377,2355,24537,82950,0,0,0,0,0
131,340461476,X-a1:X-a2,3466,0,69,3397,2289,23715,81500,0,0,0,0,0
131,340461476,X-a2:X-a1,3351,0,60,3291,2225,24349,80300,0,0,0,0,0
131,340461476,X-a2:X-a2,3342,0,55,3287,2304,23317,77750,0,0,0,0,0
132,340461476,X-a1:X-a1,3465,0,79,3386,2335,24569,81975,0,0,0,0,0
132,340461476,X-a1:X-a2,3451,0,87,3364,2307,23629,81975,0,0,0,0,0
132,340461476,X-a2:X-a1,3368,0,71,3297,2213,24372,83325,0,0,0,0,0
132,340461476,X-a2:X-a2,3409,0,63,3346,2280,23233,83325,0,0,0,0,0
133,340461476,X-a1:X-a1,3490,0,80,3410,2319,24493,81700,0,0,0,0,0
133,340461476,X-a1:X-a2,3491,0,90,3401,2220,23586,80400,0,0,0,0,0
133,340461476,X-a2:X-a1,3324,0,82,3242,2253,24457,81100,0,0,0,0,0
133,340461476,X-a2:X-a2,3372,0,80,3292,2296,23313,80300,0,0,0,0,0
134,340461476,X-a1:X-a1,3479,0,89,3390,2377,24430,83900,0,0,0,0,0
134,340461476,X-a1:X-a2,3427,0,90,3337,2219,23602,81650,0,0,0,0,0
134,340461476,X-a2:X-a1,3379,0,87,3292,2241,24369,81700,0,0,0,0,0
134,340461476,X-a2:X-a2,3347,0,96,3251,2266,23364,77950,0,0,0,0,0
135,340461476,X-a1:X-a1,3480,1,97,3382,2388,24461,82125,8,26682,0,1,0
135,340461476,X-a1:X-a2,3429,0,103,3326,2213,23678,80275,0,0,0,0,0
135,340461476,X-a2:X-a1,3339,0,93,3246,2289,24412,82675,0,0,0,0,0
135,340461476,X-a2:X-a2,3374,0,106,3268,2256,23218,78725,0,0,0,0,0
136,340461476,X-a1:X-a1,3547,1,107,3439,2342,24378,82125,0,24099,0,1,0
136,340461476,X-a1:X-a2,3477,0,119,3358,2138,23699,82625,0,0,0,0,0
136,340461476,X-a2:X-a1,3366,0,93,3273,2328,24340,81025,0,0,0,0,0
136,340461476,X-a2:X-a2,3346,0,117,3229,2304,23233,80725,0,0,0,0,0
137,340461476,X-a1:X-a1,3518,5,105,3408,2300,24469,82500,8,30662,0,5,0
137,340461476,X-a1:X-a2,3436,0,121,3315,2191,23705,82850,0,0,0,0,0
137,340461476,X-a2:X-a1,3406,0,97,3309,2304,24274,79250,0,0,0,0,0
137,340461476,X-a2:X-a2,3375,0,127,3248,2259,23232,77700,0,0,0,0,0
138,340461476,X-a1:X-a1,3616,4,121,3491,2292,24511,81500,8,35748.8,0,4,0
138,340461476,X-a1:X-a2,3426,0,124,3302,2220,23824,80450,0,0,0,0,0
138,340461476,X-a2:X-a1,3400,0,115,3285,2312,24063,82150,0,0,0,0,0
138,340461476,X-a2:X-a2,3336,0,125,3211,2230,23373,79700,0,0,0,0,0
139,340461476,X-a1:X-a1,3581,10,126,3445,2264,24414,83950,8.85714,30452.1,2,8,0
139,340461476,X-a1:X-a2,3398,0,129,3269,2235,23698,84450,0,0,0,0,0
139,340461476,X-a2:X-a1,3386,1,124,3261,2371,24233,81950,11,8995,1,0,0
139,340461476,X-a2:X-a2,3350,0,128,3222,2191,23382,82250,0,0,0,0,0
140,340461476,X-a1:X-a1,3549,14,120,3415,2261,24391,85950,9.5,34616.1,5,9,0
140,340461476,X-a1:X-a2,3388,4,124,3260,2266,23796,84950,11,43109.5,2,2,0
140,340461476,X-a2:X-a1,3439,6,125,3308,2309,24111,79850,11,32187.8,5,1,0
140,340461476,X-a2:X-a2,3333,0,126,3207,2194,23361,75850,0,0,0,0,0
141,340461476,X-a1:X-a1,3534,23,110,3401,2268,24416,81125,10.4545,35992.7,12,11,0
141,340461476,X-a1:X-a2,3408,7,127,3274,2271,23973,78525,11,30171.7,4,3,0
141,340461476,X-a2:X-a1,3460,16,130,3314,2218,24130,83225,11,34026,11,5,0
141,340461476,X-a2:X-a2,3338,6,121,3211,2139,23257,79525,11.5,33581.5,1,5,0
142,340461476,X-a1:X-a1,3518,29,112,3377,2262,24412,84225,8.75,33421.7,13,16,0
142,340461476,X-a1:X-a2,3443,16,120,3307,2201,23826,85675,11,28154.5,9,7,0
142,340461476,X-a2:X-a1,3413,20,124,3269,2297,24135,80475,11,28771.3,14,6,0
142,340461476,X-a2:X-a2,3308,10,113,3185,2173,23408,81125,11.5,33408.1,2,8,0
143,340461476,X-a1:X-a1,3466,33,111,3322,2315,24385,86600,8.42857,28561.6,12,21,0
143,340461476,X-a1:X-a2,3366,21,110,3235,2202,23950,83400,11,25769.8,14,7,0
143,340461476,X-a2:X-a1,3451,21,119,3311,2271,24036,81150,11,27901.6,13,8,0
143,340461476,X-a2:X-a2,3346,15,114,3217,2157,23437,77550,12.8,29943.9,5,10,0
144,340461476,X-a1:X-a1,3464,35,117,3312,2328,24468,79225,9.5,25451.8,14,21,0
144,340461476,X-a1:X-a2,3396,22,106,3268,2207,23966,78775,11,23715.8,13,9,0
144,340461476,X-a2:X-a1,3486,21,117,3348,2239,24126,82575,11,24158.8,13,8,0
144,340461476,X-a2:X-a2,3374,17,115,3242,2133,23334,81225,11.75,33049.6,6,11,0
145,340461476,X-a1:X-a1,3449,37,116,3296,2378,24375,81900,9.5,22241.5,17,20,0
145,340461476,X-a1:X-a2,3378,22,117,3239,2200,23851,81500,11,23754.4,14,8,0
145,340461476,X-a2:X-a1,3395,17,120,3258,2310,24089,81400,11,23213.4,10,7,0
145,340461476,X-a2:X-a2,3342,17,123,3202,2201,23348,79600,11,31021.5,6,11,0
146,340461476,X-a1:X-a1,3517,37,115,3365,2349,24475,86250,8.5,20600.9,16,21,0
146,340461476,X-a1:X-a2,3374,24,126,3224,2204,23889,84250,11,26474.4,16,8,0
146,340461476,X-a2:X-a1,3426,19,121,3286,2289,23992,80300,11,22956.3,11,8,0
146,340461476,X-a2:X-a2,3308,19,115,3174,2237,23366,75300,12.5,26556.4,8,11,0
147,340461476,X-a1:X-a1,3537,37,118,3382,2360,24626,80300,8.5,22104.2,16,21,0
147,340461476,X-a1:X-a2,3319,24,117,3178,2240,23916,79250,11,25315.3,14,10,0
147,340461476,X-a2:X-a1,3433,22,128,3283,2253,23902,83000,11,24200,14,8,0
147,340461476,X-a2:X-a2,3318,19,105,3194,2223,23216,83750,11,23671.5,7,12,0
148,340461476,X-a1:X-a1,3552,32,119,3401,2295,24543,80200,9.5,21688,16,17,0
148,340461476,X-a1:X-a2,3329,21,135,3173,2186,23978,80850,11,19975.9,12,9,0
148,340461476,X-a2:X-a1,3425,21,135,3269,2288,23884,80450,11,21872.3,15,6,0
148,340461476,X-a2:X-a2,3322,19,117,3186,2228,23400,79600,12,23529.7,7,12,0
149,340461476,X-a1:X-a1,3529,37,104,3388,2248,24496,81550,9.75,26702.4,18,19,0
149,340461476,X-a1:X-a2,3332,21,139,3172,2204,23952,81750,11,19624.3,13,8,0
149,340461476,X-a2:X-a1,3409,29,130,3250,2251,23851,76800,11,23777,18,11,0
149,340461476,X-a2:X-a2,3342,23,112,3207,2215,23351,74800,12.8,23729.4,10,13,0
150,340461476,X-a1:X-a1,3522,37,100,3385,2247,24541,82075,8.6,26157,17,20,0
150,340461476,X-a1:X-a2,3349,18,136,3195,2235,24054,81875,11,18640.8,9,9,0
150,340461476,X-a2:X-a1,3399,27,139,3233,2279,23800,82425,11,21288.7,18,9,0
150,340461476,X-a2:X-a2,3312,22,113,3177,2173,23281,81125,12,21868.8,9,13,0
151,340461476,X-a1:X-a1,3530,37,107,3386,2278,24364,83100,9.5,24325.4,17,20,0
151,340461476,X-a1:X-a2,3342,18,138,3186,2229,24150,82550,11,19959.2,9,9,0
151,340461476,X-a2:X-a1,3367,25,128,3214,2287,23667,79900,11,20720.2,17,8,0
151,340461476,X-a2:X-a2,3284,22,111,3151,2250,23213,78450,12,20027.2,10,12,0
152,340461476,X-a1:X-a1,3504,41,102,3361,2321,24437,79350,9.5,24135.2,19,22,0
152,340461476,X-a1:X-a2,3318,24,137,3157,2266,24208,80650,11,27245.8,14,10,0
152,340461476,X-a2:X-a1,3356,25,124,3207,2318,23717,76450,11,24426,17,8,0
152,340461476,X-a2:X-a2,3310,21,111,3178,2198,23126,73250,11,18495.7,8,13,0
